id,created_at,text
760991320936583169,2016-08-04 00:10:44,b'//////////M_SS__E: DFGVDFGADDFFGVVAFFGFFAVAAXAAAFAV. DFFAGFGAGDDAFFGAFFFFFD.'
760313249707335680,2016-08-02 03:16:19,b'@TRANSPOSEMODULA //////////PR__CO_S  P_T_H_D. ERR. UN_EF_NE_.'
760310575997997057,2016-08-02 03:05:41,b'//////////C_MM. L__E: OP_N//////////\n\n//////////M_SS__E: DFAAFAXDXAXF. AAGADVAAFDVAGDDDDFFDDA. DAFFFDAVGAFFFFFD.'
760280107571302400,2016-08-02 01:04:37,b'//////////PR___CA_ (Z)  F_I_E_//////////\n\n//////////PR___CA_S  U_M__ED//////////\n\n///////////R_B__T  CO__L__E//////////'
760276339165278208,2016-08-02 00:49:39,b'//////////R__N_N_  _R__OC__S: (A) (_) (_) (G) (_) (X)//////////'
760270899886956546,2016-08-02 00:28:02,b'//////////RESREV OTBOER TENMINIM//////////'
